Age,MaritalStatus,EmploymentStatus,EducationLevel,AnnualIncome,NetWorth,CreditScore,TotalLiabilities,TotalDebtToIncomeRatio,LoanAmount,LoanDuration,InterestRate
46.0,2.0,0.0,4.0,47723.0,7354.0,627.0,53919.0,0.808426960445197,29167.0,12.0,0.1445336
24.0,0.0,0.0,3.0,102472.0,136512.0,438.0,52751.0,0.1412506580690904,27374.0,48.0,0.270477610192382
24.0,1.0,0.0,3.0,18661.0,8937.0,537.0,17285.0,0.6073277036298012,21079.0,60.0,0.2988161116655646
35.0,2.0,0.0,3.0,54015.0,77419.0,612.0,3399.0,0.1450406569111993,13313.0,60.0,0.202899401783837
42.0,1.0,0.0,0.0,80378.0,9943.0,531.0,110554.0,0.3319891446155085,22950.0,24.0,0.2245077512877119
41.0,3.0,0.0,2.0,25968.0,110599.0,554.0,10428.0,0.7362089036640549,31254.0,72.0,0.2177677066982936
30.0,1.0,1.0,4.0,45872.0,5230.0,550.0,7104.0,0.1651644833910848,11608.0,108.0,0.2788493518897026
44.0,1.0,0.0,1.0,92158.0,28771.0,604.0,11415.0,0.1432544901969693,20827.0,72.0,0.2101304562665402
58.0,1.0,0.0,0.0,63615.0,21186.0,587.0,5342.0,0.4115387707338285,62838.0,72.0,0.2898914038897182
43.0,0.0,0.0,1.0,90544.0,6201.0,525.0,4392.0,0.1951792771144317,32394.0,36.0,0.2298400658220316
30.0,1.0,1.0,1.0,38000.0,6460.0,601.0,61596.0,0.482318371471874,24824.0,36.0,0.1919047941980513
68.0,1.0,0.0,0.0,91913.0,95374.0,626.0,7449.0,0.1038696328522723,13836.0,84.0,0.260530283654288
43.0,1.0,0.0,0.0,33985.0,49237.0,635.0,3922.0,0.5959685206683037,42283.0,72.0,0.2261240923614141
32.0,1.0,0.0,3.0,78868.0,1205.0,581.0,38720.0,0.2959054200051084,32704.0,36.0,0.224607313140932
45.0,0.0,0.0,3.0,51939.0,26628.0,601.0,16415.0,0.1322514858632288,8956.0,60.0,0.200277428965751
37.0,1.0,0.0,4.0,76180.0,2845.0,533.0,26964.0,0.2222262189566009,24350.0,36.0,0.2605314637752065
49.0,1.0,0.0,3.0,56785.0,4670.0,618.0,264013.0,0.6190499916101656,78735.0,60.0,0.286070981131105
46.0,3.0,0.0,3.0,74151.0,19938.0,605.0,6620.0,0.286855757912352,47346.0,108.0,0.2910197232520389
31.0,2.0,0.0,0.0,24653.0,52823.0,590.0,8827.0,0.8947887150139707,43803.0,48.0,0.2633832044790544
32.0,1.0,0.0,4.0,47772.0,208811.0,549.0,64831.0,0.2171824780856014,21799.0,120.0,0.2887333441774439
52.0,3.0,0.0,4.0,77575.0,25615.0,671.0,4981.0,0.0912741170468848,13922.0,84.0,0.2256952668167398
57.0,2.0,0.0,1.0,204539.0,2870.0,657.0,58643.0,0.0836198509338511,32720.0,60.0,0.2127707701888009
51.0,3.0,0.0,3.0,20175.0,8549.0,560.0,48620.0,0.5421646200280497,21163.0,60.0,0.2510892821385209
34.0,1.0,1.0,1.0,28403.0,4964.0,622.0,34891.0,0.3525293470025314,24374.0,60.0,0.2457912850416367
65.0,1.0,1.0,1.0,30106.0,163049.0,522.0,7072.0,0.3022902139288362,13922.0,36.0,0.2633262491645861
35.0,2.0,0.0,3.0,101205.0,131613.0,506.0,13889.0,0.1426837520437862,24077.0,60.0,0.2483460527108864
34.0,1.0,0.0,3.0,66874.0,4536.0,558.0,25538.0,0.1683852588857539,14900.0,60.0,0.2221944252589962
34.0,2.0,0.0,4.0,32765.0,22766.0,607.0,3234.0,0.3151566308806657,17360.0,120.0,0.264258171671571
47.0,0.0,0.0,3.0,39357.0,13385.0,567.0,17495.0,0.4019936250519872,15923.0,24.0,0.2038843749426028
18.0,2.0,0.0,1.0,63764.0,4310.0,565.0,20805.0,0.2987437477549113,23507.0,24.0,0.227672531062588
31.0,1.0,0.0,0.0,121769.0,189209.0,553.0,39373.0,0.2006421252589672,35371.0,24.0,0.2262966425988374
22.0,1.0,2.0,4.0,220956.0,44313.0,571.0,14182.0,0.0661879256585122,29985.0,60.0,0.2457924274443605
63.0,1.0,0.0,3.0,41322.0,8719.0,633.0,32086.0,0.2851658280253497,11046.0,36.0,0.148252323773186
45.0,2.0,0.0,0.0,71647.0,8816.0,619.0,12394.0,0.1823831483576518,26478.0,120.0,0.2460155719649747
33.0,2.0,0.0,1.0,81376.0,14779.0,538.0,28265.0,0.1475891211952237,20054.0,96.0,0.2708827730874042
46.0,0.0,0.0,1.0,69325.0,92590.0,626.0,9135.0,0.2032610509087295,18945.0,48.0,0.1937924362771304
30.0,1.0,0.0,3.0,32016.0,335685.0,583.0,5197.0,0.4546421045995949,22641.0,48.0,0.1983501061976585
45.0,0.0,0.0,3.0,61858.0,4732.0,576.0,64794.0,0.2483999874574344,19651.0,48.0,0.2517229461760445
39.0,1.0,0.0,0.0,44626.0,1414.0,616.0,49130.0,0.4187741764569964,22902.0,48.0,0.2366018619220496
43.0,3.0,2.0,3.0,79633.0,41195.0,542.0,14654.0,0.1848663070647972,24662.0,96.0,0.3228502597711336
39.0,2.0,0.0,1.0,52376.0,44863.0,535.0,10266.0,0.2561474602912233,23931.0,108.0,0.325892567714758
31.0,2.0,0.0,0.0,93242.0,24423.0,580.0,49395.0,0.1103692161727835,10727.0,84.0,0.2660002790533374
18.0,2.0,0.0,1.0,75204.0,10577.0,589.0,619124.0,0.2332200274611444,23021.0,24.0,0.2342858761544922
29.0,2.0,0.0,1.0,103543.0,98634.0,605.0,11902.0,0.2423991337843419,38286.0,36.0,0.2402447917199452
51.0,1.0,0.0,3.0,123458.0,16565.0,554.0,12640.0,0.0710082086710992,17007.0,60.0,0.2643082591017468
45.0,1.0,0.0,1.0,33021.0,48645.0,597.0,4161.0,0.5373847964457066,36348.0,36.0,0.216059896930119
46.0,1.0,1.0,4.0,64045.0,36309.0,591.0,16960.0,0.7076970531552196,28100.0,12.0,0.2059499600922632
49.0,1.0,0.0,3.0,58442.0,2498.0,549.0,12800.0,0.347009690817208,26667.0,24.0,0.2166255870476801
52.0,1.0,0.0,1.0,38162.0,6378.0,582.0,80577.0,0.3848038611266859,18921.0,24.0,0.2201646466589176
44.0,0.0,0.0,3.0,61741.0,6993.0,552.0,16807.0,0.1648766337233617,23161.0,108.0,0.2733050009465053
41.0,2.0,0.0,3.0,85241.0,49959.0,563.0,8046.0,0.4339501325732111,74398.0,60.0,0.3262882572175397
42.0,1.0,0.0,3.0,54599.0,34841.0,580.0,3850.0,0.122300329881958,10815.0,36.0,0.2118004724130827
22.0,1.0,0.0,0.0,22442.0,10599.0,517.0,27668.0,0.6444945191086563,22979.0,60.0,0.2813280207137087
25.0,1.0,0.0,3.0,29504.0,24599.0,362.0,13147.0,0.3401261718416296,15320.0,120.0,0.4028341262213276
37.0,2.0,0.0,4.0,84506.0,115287.0,435.0,44512.0,0.2403941880049207,23550.0,24.0,0.2432145605997095
38.0,3.0,0.0,3.0,54628.0,247418.0,548.0,41403.0,0.4780203912229175,53422.0,48.0,0.2579560501125533
33.0,1.0,0.0,3.0,33107.0,7254.0,532.0,52406.0,0.3374479873317415,22179.0,60.0,0.2758287526650465
56.0,0.0,2.0,2.0,84929.0,86168.0,627.0,42148.0,0.1022643266777144,14221.0,36.0,0.2003641938150679
40.0,1.0,0.0,4.0,19874.0,4714.0,574.0,81315.0,0.6324600814817203,16803.0,96.0,0.226616102980217
52.0,1.0,1.0,3.0,47820.0,8294.0,612.0,26845.0,0.2549757862148226,29969.0,96.0,0.2201328380245673
46.0,1.0,0.0,3.0,99040.0,6103.0,553.0,61269.0,0.0820808489455635,10255.0,48.0,0.2079809784647293
42.0,2.0,0.0,0.0,49281.0,7220.0,589.0,124303.0,0.1912006229715502,16136.0,96.0,0.2786734031261617
52.0,1.0,0.0,4.0,127793.0,95258.0,607.0,4942.0,0.0599468896118078,8491.0,48.0,0.1866859522487856
34.0,3.0,0.0,3.0,105302.0,56232.0,580.0,10517.0,0.2598469721276751,32639.0,24.0,0.2446233167422849
26.0,1.0,0.0,4.0,148658.0,6387.0,527.0,127105.0,0.1356239745774304,27287.0,60.0,0.3090954903846876
44.0,1.0,0.0,1.0,15000.0,4091.0,632.0,14783.0,2.417361205117252,26948.0,12.0,0.2111376
39.0,2.0,0.0,3.0,28209.0,76942.0,534.0,9769.0,0.7783758411114938,37407.0,36.0,0.2517534308672447
35.0,1.0,0.0,4.0,54297.0,7779.0,630.0,13198.0,0.3857885844737031,26864.0,36.0,0.1957809634960409
41.0,0.0,1.0,1.0,52063.0,10353.0,548.0,113454.0,0.1516819427049905,13959.0,48.0,0.2567163586760433
50.0,2.0,0.0,1.0,108114.0,16160.0,614.0,30662.0,0.1330596105436839,27743.0,60.0,0.1946597124728769
32.0,1.0,0.0,3.0,62125.0,122302.0,505.0,7120.0,0.1575357034847575,10664.0,84.0,0.2361837911660826
49.0,2.0,0.0,4.0,112318.0,21241.0,596.0,6206.0,0.0955755113930285,23665.0,72.0,0.2403802719872577
46.0,1.0,0.0,1.0,84292.0,24828.0,578.0,18132.0,0.1960667917356041,22847.0,72.0,0.1999911531193975
45.0,2.0,0.0,4.0,36289.0,8124.0,612.0,50855.0,0.485820413711959,22575.0,48.0,0.2100912904864534
46.0,2.0,0.0,3.0,60560.0,13378.0,608.0,46796.0,0.2809060562849951,26929.0,36.0,0.2064420809558574
19.0,1.0,0.0,3.0,15293.0,30951.0,545.0,1945.0,0.7396165745172036,16185.0,84.0,0.272824644305857
26.0,0.0,0.0,3.0,55586.0,9416.0,553.0,41244.0,0.2130377950727952,8500.0,36.0,0.2519295740058207
18.0,2.0,0.0,3.0,45306.0,26317.0,519.0,15050.0,0.5930264081142252,43728.0,48.0,0.2691426889123095
48.0,2.0,0.0,4.0,111381.0,5255.0,585.0,31923.0,0.0963228554177925,26170.0,72.0,0.2086556406270519
25.0,2.0,0.0,0.0,50337.0,59403.0,523.0,10343.0,0.2216833030472114,7275.0,48.0,0.2343357808494753
25.0,1.0,1.0,4.0,38546.0,165166.0,593.0,39653.0,0.5808883065313211,45097.0,48.0,0.2664305810475201
60.0,1.0,0.0,3.0,161953.0,61363.0,653.0,9820.0,0.0293464645914996,9621.0,48.0,0.1749059294220594
51.0,0.0,0.0,3.0,105132.0,4337.0,526.0,27485.0,0.2371572134530175,51094.0,60.0,0.3436842948841385
72.0,3.0,0.0,1.0,54271.0,9519.0,645.0,42028.0,0.2401089122106102,19040.0,36.0,0.1711440991227575
52.0,0.0,0.0,4.0,30548.0,40392.0,527.0,7724.0,0.6594760033476849,29114.0,72.0,0.2978324056828942
44.0,0.0,0.0,0.0,69404.0,256832.0,607.0,5233.0,0.1350540694986638,19597.0,60.0,0.1776261066842893
29.0,1.0,0.0,3.0,18770.0,4512.0,512.0,58709.0,0.6960908465763109,13165.0,72.0,0.2961568837817876
40.0,1.0,0.0,2.0,15000.0,7770.0,648.0,30536.0,1.0753915402530532,13830.0,24.0,0.1706814271034211
32.0,2.0,0.0,4.0,24132.0,5439.0,621.0,20317.0,0.7009831875885721,22822.0,72.0,0.2187062417199942
48.0,0.0,0.0,3.0,116551.0,56110.0,558.0,27575.0,0.0966779610274109,26501.0,96.0,0.2260008
53.0,0.0,0.0,0.0,38457.0,47019.0,614.0,7834.0,0.5759834872851217,17126.0,36.0,0.1785292255296741
60.0,3.0,0.0,3.0,124032.0,1555.0,626.0,27620.0,0.0737201152013679,17228.0,60.0,0.1911251828440817
39.0,2.0,0.0,1.0,47095.0,9352.0,605.0,83888.0,0.3380993285306791,28654.0,36.0,0.2183730464205636
28.0,1.0,0.0,1.0,105963.0,262942.0,572.0,94776.0,0.3916494295854786,53952.0,24.0,0.231387456452048
33.0,1.0,0.0,1.0,61914.0,91212.0,586.0,12008.0,0.1130145008810196,10829.0,36.0,0.2048009146079647
62.0,0.0,0.0,3.0,15000.0,193590.0,604.0,62963.0,1.184737973877203,36191.0,60.0,0.2536079242481508
39.0,0.0,0.0,0.0,63249.0,115328.0,573.0,15029.0,0.1398750151582186,21413.0,84.0,0.2287464402147527
40.0,1.0,1.0,0.0,52184.0,82766.0,574.0,52369.0,0.3631916240297482,38284.0,48.0,0.2282540717919997
42.0,1.0,0.0,0.0,38733.0,6229.0,564.0,194902.0,0.2056278896002423,18361.0,96.0,0.2366638837607937
54.0,1.0,0.0,4.0,80317.0,68517.0,641.0,4051.0,0.1438544534391318,21678.0,72.0,0.2091649402654657
46.0,2.0,2.0,0.0,46480.0,5836.0,523.0,36738.0,0.4798015573844725,31892.0,24.0,0.1963136
56.0,1.0,0.0,1.0,73882.0,80148.0,639.0,17242.0,0.2538514367452757,27308.0,36.0,0.2014781232218318
48.0,1.0,0.0,0.0,24700.0,54075.0,515.0,64180.0,0.8349917299252587,35394.0,72.0,0.2538033221816131
52.0,1.0,0.0,0.0,17305.0,3898.0,573.0,37275.0,0.8643765031606427,11570.0,48.0,0.2513550985793656
50.0,1.0,0.0,1.0,64847.0,39818.0,524.0,9196.0,0.3283516790180556,17104.0,12.0,0.1766698335279111
49.0,0.0,0.0,3.0,22029.0,5191.0,601.0,58325.0,0.5232059291787496,16000.0,60.0,0.218429722368954
46.0,1.0,1.0,2.0,104345.0,147372.0,550.0,11655.0,0.1570088992342554,29879.0,120.0,0.359259171067278
49.0,1.0,0.0,1.0,36394.0,110438.0,509.0,11653.0,0.4817172124712414,8624.0,84.0,0.2329357914782719
57.0,1.0,0.0,4.0,29793.0,46226.0,484.0,12946.0,0.71137386665363,22170.0,72.0,0.2631161038592033
59.0,0.0,1.0,1.0,70373.0,262304.0,574.0,15849.0,0.2513839664681312,32408.0,36.0,0.2398601454835749
28.0,0.0,0.0,0.0,22038.0,65685.0,521.0,5766.0,0.338172690291466,12369.0,60.0,0.2971995668384244
41.0,2.0,0.0,0.0,40107.0,70790.0,613.0,12416.0,0.2235984666678585,19247.0,72.0,0.2100687664738328
35.0,1.0,0.0,0.0,47222.0,14709.0,561.0,12942.0,0.4036195935091665,17770.0,48.0,0.244039760750743
26.0,2.0,0.0,3.0,106906.0,52597.0,592.0,8838.0,0.1803914490213156,50289.0,72.0,0.249492270908581
41.0,2.0,0.0,1.0,15000.0,176958.0,646.0,6817.0,1.0019441095766448,35858.0,96.0,0.2379973988153606
42.0,1.0,0.0,3.0,35596.0,1038.0,578.0,34256.0,0.3301247770927943,24487.0,72.0,0.2978372015259914
50.0,2.0,0.0,0.0,121656.0,6082.0,624.0,70452.0,0.2714471097387256,69775.0,48.0,0.262622306199039
36.0,1.0,0.0,0.0,44820.0,52390.0,552.0,7415.0,0.1769054359655829,18694.0,72.0,0.2484104949099629
47.0,2.0,0.0,0.0,51496.0,387210.0,642.0,28312.0,0.3214861677894655,17433.0,60.0,0.2291607984307953
44.0,2.0,0.0,3.0,19779.0,87792.0,517.0,9475.0,0.6160190504809953,8325.0,60.0,0.20386
47.0,1.0,0.0,3.0,96831.0,108904.0,612.0,8180.0,0.1154763199545078,15723.0,36.0,0.1766779359333951
27.0,2.0,0.0,3.0,24219.0,6863.0,541.0,30869.0,0.6890727647656173,26614.0,60.0,0.285016137395236
46.0,1.0,2.0,3.0,46576.0,9310.0,585.0,107600.0,0.5279173314957113,43592.0,60.0,0.2276590512113495
35.0,1.0,0.0,1.0,38883.0,6695.0,626.0,24761.0,0.4764764824132703,35520.0,48.0,0.2327890751907765
27.0,2.0,0.0,1.0,70118.0,97684.0,565.0,4314.0,0.2098647059208616,25264.0,72.0,0.2062112
47.0,1.0,0.0,1.0,33707.0,2245.0,584.0,12989.0,2.1093996429991924,86770.0,24.0,0.2687618905458314
47.0,3.0,0.0,3.0,51205.0,30427.0,594.0,59170.0,0.2938129557577524,18593.0,24.0,0.1805403839792728
37.0,2.0,0.0,1.0,75902.0,6621.0,551.0,82431.0,0.1110876841859717,9118.0,24.0,0.2280291873581239
38.0,1.0,0.0,3.0,101116.0,40419.0,567.0,24990.0,0.1301995598736982,26396.0,108.0,0.3454752
18.0,1.0,0.0,3.0,15000.0,49852.0,573.0,43188.0,1.4978553303311586,41594.0,36.0,0.2282584775558521
29.0,3.0,0.0,3.0,94712.0,30794.0,523.0,37242.0,0.1300584679662739,9668.0,60.0,0.2025344
31.0,0.0,0.0,3.0,68294.0,2075.0,556.0,8459.0,0.1855937221673957,30889.0,84.0,0.295192509172485
36.0,1.0,0.0,3.0,44895.0,254749.0,595.0,47068.0,0.4339033280077916,39746.0,48.0,0.2214358225967605
53.0,1.0,0.0,3.0,52045.0,18963.0,497.0,8342.0,0.3998086707501771,45721.0,60.0,0.2544787757325781
18.0,1.0,0.0,0.0,45889.0,19618.0,561.0,36689.0,0.2285703651702967,19462.0,48.0,0.2189591994745291
37.0,1.0,0.0,0.0,41029.0,2622.0,522.0,56237.0,0.5316070295829468,17624.0,12.0,0.228362626759581
37.0,1.0,0.0,2.0,77373.0,52239.0,628.0,1278.0,0.0986208428174386,18403.0,84.0,0.2415229881775568
31.0,2.0,0.0,3.0,47387.0,4749.0,541.0,37556.0,0.2572300827892608,26951.0,72.0,0.2796528121520456
37.0,2.0,0.0,4.0,42752.0,9225.0,557.0,24109.0,0.4834007838735982,33583.0,84.0,0.2643968727666428
38.0,1.0,2.0,2.0,58307.0,23701.0,537.0,14153.0,0.2946828199018604,46098.0,120.0,0.2910430161029075
47.0,1.0,0.0,0.0,74448.0,23116.0,592.0,16861.0,0.2316599759014158,26001.0,36.0,0.2007004039840944
38.0,1.0,0.0,3.0,106678.0,139301.0,545.0,7264.0,0.0758136574054523,18723.0,48.0,0.1952003654843262
52.0,2.0,0.0,4.0,23098.0,78826.0,523.0,4010.0,0.8149561866381538,35383.0,60.0,0.2495742207475194
37.0,2.0,0.0,4.0,68149.0,25454.0,581.0,20249.0,0.1823807302934792,18205.0,60.0,0.1964729373483245
44.0,1.0,0.0,1.0,73382.0,30590.0,611.0,1864.0,0.3170078737253148,36829.0,24.0,0.1799444952290655
48.0,1.0,0.0,3.0,37298.0,1029.0,586.0,39576.0,0.4921929031846431,26536.0,24.0,0.1839200620240828
42.0,0.0,0.0,2.0,29613.0,10768.0,650.0,74727.0,0.3434079056283144,16088.0,96.0,0.2429954175890583
32.0,2.0,0.0,1.0,44079.0,25071.0,573.0,53650.0,0.4102119924542696,23926.0,36.0,0.2029785624132671
32.0,1.0,0.0,4.0,220534.0,181880.0,524.0,3600.0,0.0672201670687723,27866.0,96.0,0.254730203031142
38.0,0.0,0.0,4.0,105503.0,70949.0,648.0,3439.0,0.1410530134571957,8046.0,36.0,0.1806047842800813
41.0,1.0,0.0,3.0,30995.0,7438.0,550.0,124536.0,0.4342902138795037,6124.0,84.0,0.2917903555491793
45.0,2.0,0.0,0.0,21436.0,97047.0,566.0,21270.0,0.9244591751240916,33304.0,48.0,0.2122923637207726
42.0,0.0,0.0,4.0,45171.0,26350.0,497.0,40464.0,0.3737027183327712,28034.0,36.0,0.2641477068116682
35.0,2.0,0.0,0.0,32674.0,13177.0,488.0,2445.0,0.3092122593729858,16859.0,48.0,0.2403208697067362
32.0,1.0,0.0,3.0,22377.0,27765.0,483.0,18307.0,0.45671189826819,15363.0,72.0,0.2903351277915185
38.0,2.0,0.0,3.0,35962.0,3856.0,561.0,131325.0,0.5338605823965618,27000.0,84.0,0.2566242917677933
54.0,1.0,0.0,0.0,65280.0,20825.0,636.0,18555.0,0.2871201051702607,24645.0,60.0,0.2251708226739956
54.0,1.0,0.0,0.0,18855.0,81483.0,446.0,5189.0,1.294600664506944,28118.0,36.0,0.3413006453134146
38.0,3.0,0.0,0.0,23183.0,5366.0,600.0,89600.0,1.2500874751235287,20886.0,12.0,0.1570242688810778
40.0,2.0,0.0,4.0,28347.0,46538.0,548.0,12609.0,0.5058244939849971,17000.0,60.0,0.1984
27.0,2.0,0.0,1.0,133055.0,5846.0,526.0,83287.0,0.064813123625801,15716.0,60.0,0.2482153432823121
35.0,0.0,0.0,2.0,190637.0,183472.0,645.0,102674.0,0.048942414138865,24288.0,84.0,0.1814304
60.0,3.0,0.0,3.0,62637.0,7220.0,640.0,11699.0,0.2400331787651631,16661.0,24.0,0.1626846435522331
24.0,2.0,2.0,0.0,32430.0,365092.0,598.0,18806.0,0.2996907811655475,13889.0,120.0,0.2751533370354037
26.0,2.0,0.0,3.0,22839.0,9038.0,520.0,117908.0,0.7224717850046555,22224.0,36.0,0.2418271605989971
54.0,2.0,0.0,0.0,164796.0,162142.0,574.0,3556.0,0.082843434860596,27989.0,48.0,0.2133095698812905
35.0,1.0,0.0,3.0,19262.0,11152.0,584.0,61330.0,0.4870696358677882,14122.0,60.0,0.2540124368375142
52.0,1.0,0.0,0.0,63022.0,53047.0,582.0,16346.0,0.1388681056075749,10449.0,24.0,0.1773343965630426
48.0,2.0,0.0,1.0,79685.0,56728.0,549.0,37304.0,0.3281790832919553,52058.0,48.0,0.2982965348608795
31.0,1.0,0.0,0.0,17607.0,3233.0,472.0,32274.0,1.3962452131893044,42838.0,72.0,0.290140480588538
18.0,1.0,0.0,3.0,31408.0,187789.0,468.0,11685.0,0.4955641273705225,14317.0,36.0,0.2510760121760576
53.0,3.0,0.0,4.0,64484.0,8187.0,577.0,57600.0,0.1465444641760258,18415.0,96.0,0.2576161132628464
65.0,1.0,0.0,3.0,38216.0,64034.0,609.0,31562.0,0.3495934403799313,33240.0,60.0,0.2062943304710134
46.0,1.0,0.0,4.0,15000.0,10229.0,571.0,36116.0,0.4075658833120609,8744.0,108.0,0.2912817794356886
49.0,1.0,0.0,3.0,26531.0,3558.0,630.0,112224.0,0.7146453561905549,45650.0,60.0,0.2254621922918027
51.0,3.0,0.0,1.0,74548.0,21739.0,497.0,6621.0,0.1984236491635037,38660.0,108.0,0.2727068981411645
29.0,1.0,0.0,0.0,34246.0,33430.0,574.0,4454.0,0.429989634479309,19372.0,36.0,0.1900187166046826
39.0,0.0,0.0,1.0,37363.0,69485.0,625.0,50450.0,0.5188940938742613,36807.0,36.0,0.2062449523345069
28.0,1.0,0.0,3.0,15000.0,6394.0,564.0,21624.0,0.6192135293649915,12107.0,60.0,0.2607359071267597
34.0,2.0,0.0,1.0,35743.0,6797.0,619.0,16465.0,1.1063969912775826,28030.0,12.0,0.1865198841654117
25.0,3.0,0.0,3.0,79101.0,170429.0,506.0,3131.0,0.6106237607397329,84286.0,36.0,0.2915289230976783
45.0,2.0,0.0,0.0,142755.0,82884.0,526.0,7547.0,0.1391051873584493,21175.0,24.0,0.244049754731386
56.0,2.0,0.0,4.0,40409.0,37846.0,661.0,16165.0,0.2559793171487405,18863.0,48.0,0.1939938496388783
48.0,1.0,0.0,3.0,24502.0,24250.0,546.0,47115.0,0.9083594063238132,48200.0,72.0,0.29181475769593
27.0,2.0,0.0,1.0,29512.0,3661.0,545.0,65744.0,1.0918675919745802,28201.0,60.0,0.2985190609050124
40.0,0.0,0.0,1.0,27515.0,63096.0,593.0,5398.0,0.7598496153061733,35813.0,36.0,0.2143515037086997
49.0,0.0,0.0,1.0,90478.0,33463.0,609.0,8566.0,0.1218251605158637,16052.0,84.0,0.1969807112278751
46.0,1.0,0.0,3.0,99640.0,106525.0,554.0,17987.0,0.0925122575079666,5008.0,24.0,0.1888231851590725
25.0,0.0,2.0,4.0,21031.0,1386.0,564.0,112864.0,1.401027999300409,33692.0,24.0,0.2489497302157127
39.0,0.0,0.0,4.0,42578.0,1301.0,510.0,69231.0,0.6279676046932455,28216.0,24.0,0.2402292314596968
40.0,2.0,0.0,0.0,24842.0,22357.0,522.0,20330.0,0.4245315465955296,11512.0,36.0,0.2353638386811185
61.0,1.0,0.0,3.0,26234.0,5205.0,614.0,22631.0,1.516093324827393,24077.0,12.0,0.1581615111989384
33.0,2.0,1.0,3.0,34835.0,13119.0,599.0,10876.0,0.3203363565073174,20871.0,84.0,0.2835902275058883
49.0,1.0,0.0,0.0,15000.0,15376.0,577.0,3095.0,1.4665392107228896,41808.0,48.0,0.2443857163437809
36.0,0.0,0.0,1.0,63320.0,37738.0,577.0,18223.0,0.2608890460741632,29386.0,108.0,0.3052504454537562
33.0,2.0,0.0,0.0,41177.0,68209.0,595.0,43789.0,0.4276996412888614,36794.0,48.0,0.2351044642630644
46.0,1.0,0.0,1.0,28562.0,10296.0,662.0,22922.0,0.3241927916662919,13013.0,60.0,0.2148879858697718
58.0,1.0,0.0,0.0,35896.0,64472.0,598.0,16718.0,0.2688415923529565,14544.0,48.0,0.1773185380933002
41.0,2.0,0.0,1.0,35004.0,65167.0,562.0,6801.0,0.3324035255076593,28133.0,48.0,0.2266973481719564
36.0,1.0,0.0,0.0,34657.0,6836.0,588.0,14544.0,0.5742278321730844,28043.0,36.0,0.2482681740362908
53.0,2.0,0.0,3.0,15000.0,39469.0,619.0,30594.0,1.3246856017237512,31862.0,48.0,0.2440220581943352
49.0,1.0,1.0,1.0,69507.0,8271.0,588.0,25937.0,0.2428921689560397,38727.0,60.0,0.2407982822672033
28.0,2.0,0.0,3.0,15885.0,5073.0,558.0,29416.0,2.444755006223186,53518.0,24.0,0.2218264198891692
19.0,1.0,0.0,4.0,67940.0,52670.0,537.0,40789.0,0.3610754835595262,50833.0,72.0,0.3103328973111815
18.0,2.0,0.0,4.0,99680.0,91214.0,506.0,54035.0,0.3428927938210376,32139.0,60.0,0.3288502050007287
28.0,3.0,0.0,3.0,59355.0,79035.0,521.0,128611.0,0.2326568916295916,18949.0,48.0,0.2390516587885537
22.0,2.0,0.0,0.0,53349.0,10100.0,609.0,31315.0,0.2218470219911026,31097.0,60.0,0.224182392708863
26.0,0.0,0.0,2.0,46284.0,216225.0,616.0,49099.0,0.2731338043484322,24097.0,72.0,0.2670071089949141
44.0,2.0,0.0,1.0,47133.0,1629.0,649.0,91439.0,0.338948191226039,25366.0,60.0,0.2121477861844791
44.0,1.0,2.0,1.0,111791.0,10036.0,609.0,537149.0,0.1998579261204363,31234.0,24.0,0.1783628367954949
39.0,1.0,0.0,1.0,104810.0,96466.0,517.0,19407.0,0.0861065190107977,15920.0,60.0,0.2335754658795711
29.0,1.0,0.0,1.0,35073.0,5050.0,605.0,40349.0,0.2615936005429392,7547.0,24.0,0.2012528749556384
36.0,1.0,0.0,3.0,20084.0,8884.0,554.0,58357.0,1.0458090827036446,20803.0,24.0,0.181754805329142
34.0,1.0,0.0,1.0,62296.0,8779.0,625.0,51147.0,0.343661668673671,16758.0,12.0,0.1557031140148053
56.0,2.0,2.0,4.0,114865.0,64304.0,537.0,25762.0,0.1688539972577877,42398.0,60.0,0.2647177313999156
56.0,0.0,1.0,3.0,30714.0,34252.0,613.0,37622.0,0.5283719885098475,21327.0,72.0,0.2483778163537665
48.0,2.0,0.0,1.0,117517.0,2791.0,613.0,17555.0,0.0879836493178967,23488.0,96.0,0.2337150390806891
38.0,1.0,2.0,4.0,90883.0,83225.0,650.0,5028.0,0.1833112274828884,25548.0,108.0,0.2776311956340595
18.0,2.0,0.0,1.0,89351.0,28815.0,594.0,20212.0,0.1049512142984266,14756.0,96.0,0.2353351650583404
44.0,2.0,2.0,0.0,38049.0,24969.0,542.0,21028.0,1.1202344667732684,34032.0,12.0,0.1824256
34.0,2.0,0.0,0.0,90223.0,12820.0,601.0,4984.0,0.1767714417182423,31257.0,96.0,0.3182530344299593
59.0,1.0,0.0,1.0,28231.0,5071.0,589.0,41721.0,0.6121008451423223,19446.0,24.0,0.2202037287614686
19.0,1.0,0.0,3.0,25260.0,3295.0,405.0,66644.0,0.6004169631699149,22750.0,36.0,0.3128682653293361
31.0,1.0,0.0,3.0,38793.0,37351.0,463.0,16506.0,0.4416921724131859,36465.0,120.0,0.357673473940271
57.0,1.0,0.0,2.0,51900.0,28588.0,605.0,4267.0,0.3474709951188356,42776.0,72.0,0.2371672659026264
